,mae,rmse,B
68,0.4581061062507448,0.7111076395213505,7.0
69,0.32709017019989844,0.5380407358061315,8.0
70,0.3425535881550165,0.5588913753512219,8.0
71,0.35425428997574343,0.5716708550581309,8.0
72,0.34786963305844176,0.5733199742963349,8.0
73,0.3547569016083588,0.5804802386332634,8.0
74,0.3567913016999819,0.5777345216738639,8.0
75,0.3526699098865841,0.5782283448470121,8.0
76,0.36372013771120537,0.5872769594698003,8.0
77,0.3601229020929041,0.5877250778738388,8.0
78,0.36661400827204704,0.5941722559452844,8.0
79,0.6382562025138412,1.0527776457646252,9.0
80,0.6607387282925906,1.083302139733337,9.0
81,0.6786720255904409,1.1058764439576936,9.0
82,0.6885501552805732,1.1111307738813196,9.0
83,0.6911713888640576,1.1181343891098492,9.0
84,0.7147490675778744,1.143517436464102,9.0
85,0.7070009725049661,1.146909539347396,9.0
86,0.7187023764664205,1.151403934370186,9.0
87,0.7105382089440264,1.1441745441406126,9.0
88,0.7339200192992777,1.1654375036177835,9.0
89,0.2826514752069229,0.4301774532629187,10.0
90,0.29068810759836405,0.4461993454828631,10.0
91,0.29635254905743785,0.4514086414599385,10.0
92,0.2984136891834455,0.4593702204388342,10.0
93,0.30207974804024085,0.4645514582783868,10.0
94,0.3086418830433561,0.4745431184002464,10.0
95,0.3068990533097698,0.4719463025578624,10.0
96,0.30640585612877835,0.4718800882343849,10.0
97,0.31223782003290834,0.4798405847190361,10.0
98,0.31181366132777794,0.4781943304649252,10.0
99,0.23021104826892386,0.37745924898160976,11.0
100,0.2259860169502498,0.36624099006160055,11.0
101,0.2269783801906385,0.3673749544648079,11.0
102,0.2292329341747375,0.3716588533342745,11.0
103,0.2314585461874742,0.3764817883669317,11.0
104,0.23311321110607325,0.3736036042022921,11.0
105,0.23361453308720956,0.3741666424463045,11.0
106,0.2355215824614329,0.3746768340491449,11.0
107,0.23597321873826074,0.3761770955788473,11.0
108,0.23806947546966176,0.3768126498220367,11.0
109,0.18682556734358485,0.2926375688961594,12.0
110,0.18959161300264307,0.2947896542433184,12.0
111,0.1916541721863616,0.2952621698458926,12.0
112,0.1887848011563716,0.2969113593838057,12.0
113,0.18726679912617428,0.2947464144174225,12.0
114,0.18741584868802064,0.2945646108113097,12.0
115,0.1886475575851655,0.2966032870951936,12.0
116,0.1903151128233706,0.2973779250686989,12.0
117,0.1899359558222155,0.2975531324387127,12.0
118,0.1912150572006976,0.2987039388099833,12.0
119,0.4932537304954823,0.7645616348249568,13.0
120,0.4984525345115287,0.7775152990055597,13.0
121,0.5160145671895516,0.7982304812251193,13.0
122,0.5300534771815206,0.8140281126316307,13.0
123,0.5408537302015192,0.8290146247634445,13.0
124,0.5495581744962371,0.838048771606795,13.0
125,0.5424634968021056,0.8281518001827045,13.0
126,0.5474658917202255,0.8367910331055066,13.0
127,0.5415807687020064,0.8309816131699889,13.0
128,0.5516245065195294,0.8424118013180818,13.0
129,0.6277697382291156,0.9332621257414884,14.0
130,0.6504552518680308,0.9647515934020259,14.0
131,0.6732840237562885,1.0034461068130185,14.0
132,0.6841885068987295,1.0098694775627952,14.0
133,0.6865773223463741,1.0149347077662594,14.0
134,0.6890701557594652,1.020774027080526,14.0
135,0.6941851632204239,1.02880978105806,14.0
136,0.6936062825646563,1.0266089939416276,14.0
137,0.6955144011931453,1.028856044989236,14.0
138,0.6944154539194429,1.0301136402852014,14.0
139,1.0959702233873967,1.535009850703575,15.0
140,1.202081375406124,1.6971090230367545,15.0
141,1.1561872436908327,1.6485407914189945,15.0
142,1.2422722985149193,1.770080724113734,15.0
143,1.2129920320235237,1.7262209236207098,15.0
144,1.213559605995625,1.7369256753278215,15.0
145,1.1978885933473498,1.7299880541715258,15.0
146,1.2787347286049593,1.8326955163102157,15.0
147,1.3025868724020269,1.8446597600513028,15.0
148,1.2994026615584413,1.8465400891263917,15.0
149,0.3642856096605541,0.5223827871967363,16.0
150,0.3600186414926652,0.5093288468973274,16.0
151,0.35531307555135794,0.5080485568167437,16.0
152,0.3672910690174914,0.5249122785869761,16.0
153,0.3721473516193401,0.525244363289317,16.0
154,0.3691741444110066,0.5253552135732149,16.0
155,0.3760263049665389,0.5313398787140857,16.0
156,0.37189768407104096,0.5282205327617464,16.0
157,0.3684213860115675,0.5266243301609554,16.0
158,0.37350616431925343,0.5324940143359534,16.0
159,0.4053890465176482,0.5592254274284951,17.0
160,0.4068933239080584,0.5639221157091892,17.0
161,0.4061363030357951,0.561163095529865,17.0
162,0.4087505908938757,0.5649297571337051,17.0
163,0.41225064137149,0.5710915641789088,17.0
164,0.4137650930960762,0.572216306315487,17.0
165,0.41783733332969136,0.5770578286733045,17.0
166,0.4235264100100135,0.5890318835998495,17.0
167,0.4227174580718932,0.5876072632344727,17.0
168,0.4248462826363303,0.5905994754790679,17.0
169,1.016410961589313,1.8071187860394549,18.0
170,1.0526636103331228,1.841840521342821,18.0
171,1.0455269035810242,1.858127077398621,18.0
172,1.0514097639746631,1.8479772773902217,18.0
173,1.0597133991407814,1.8610022769672934,18.0
174,1.0802871403828125,1.862800121419599,18.0
175,1.080899612720299,1.867070570469872,18.0
176,1.0794824001217649,1.8716714943704336,18.0
177,1.093037382405924,1.882139896469445,18.0
178,1.0811133437216514,1.8877089649316048,18.0
179,0.5046000420159393,0.6693067853026596,19.0
180,0.5056812091054909,0.6649072331429325,19.0
181,0.4822242315596481,0.6367842224306064,19.0
182,0.4937498141396261,0.6477243427874408,19.0
183,0.4816161756023201,0.6388128690058954,19.0
184,0.4981117930515112,0.655913010205793,19.0
185,0.4969346080730622,0.6566475899863767,19.0
186,0.4917544430074059,0.6493912971220962,19.0
187,0.5123862218064396,0.6721894790185281,19.0
188,0.5072231250728705,0.6671071703397671,19.0
189,0.4043427112841844,0.6000603375749686,20.0
190,0.4045725224437489,0.6040461873101025,20.0
191,0.4241839982440805,0.6325192449374949,20.0
192,0.4364481176521356,0.6533108427212067,20.0
193,0.4457226246593694,0.6758453444493386,20.0
194,0.4497871096247527,0.6813745504250338,20.0
195,0.4660547682583721,0.6970806662601131,20.0
196,0.4607787021125529,0.691454650305625,20.0
197,0.4488027813737481,0.6811115210593761,20.0
198,0.4667692690163538,0.6956495490417298,20.0
199,0.11922950902569387,0.22601590064567664,21.0
200,0.11693422703279305,0.22063074388919893,21.0
201,0.11579915137192225,0.21647491995930654,21.0
202,0.11554183820900575,0.21365368816276584,21.0
203,0.11135036907550423,0.21272267857057198,21.0
204,0.11357887758980233,0.2122364353297698,21.0
205,0.11212641529001023,0.21024081536599984,21.0
206,0.11267280883851673,0.20844050573504105,21.0
207,0.11078238597542113,0.20791747774533592,21.0
208,0.1094903778010349,0.20633811115240766,21.0
209,0.4732067491405599,0.7901902979207025,22.0
210,0.4797189648475308,0.8089718729298102,22.0
211,0.5052673071903913,0.8184336511029876,22.0
212,0.5116324384776751,0.8330165764386379,22.0
213,0.5280269007459167,0.8568899251538179,22.0
214,0.5506673188931676,0.8787685329004974,22.0
215,0.5605519941036867,0.9035952753961124,22.0
216,0.5521601718678689,0.8967307603110409,22.0
217,0.5526978168197375,0.8978825524121543,22.0
218,0.5343612655809457,0.8847661843676816,22.0
219,0.3755421144668368,0.5349219819533445,23.0
220,0.3885366732884493,0.542139120413021,23.0
221,0.3936711853857928,0.545122981906507,23.0
222,0.4032942078604849,0.5531242184594816,23.0
223,0.4122630373495253,0.5640328039799896,23.0
224,0.4210997621117533,0.5743066350328961,23.0
225,0.4322641143425284,0.5885818469816306,23.0
226,0.4304913235063165,0.5847051030544624,23.0
227,0.4344813376397679,0.5916624676685822,23.0
228,0.4504187645524926,0.6102418157527808,23.0
229,0.3175182040679825,0.5380045080564639,24.0
230,0.3309459583710065,0.5603552427337601,24.0
231,0.3324626684047717,0.5657856112274671,24.0
232,0.34092710389418074,0.5854092439965026,24.0
233,0.3615292474148155,0.6126572042952723,24.0
234,0.3616795006977322,0.6149741546557472,24.0
235,0.3801118985414888,0.6512166422268703,24.0
236,0.3721982345026391,0.644775559202758,24.0
237,0.3714487590178105,0.6439855734041304,24.0
238,0.3734133779770046,0.6484032238931826,24.0
239,0.456414811741997,0.6975897251795875,25.0
240,0.4735247794138,0.7220475603768551,25.0
241,0.4947209492808787,0.7578866927622998,25.0
242,0.5196925710150144,0.7808181480160284,25.0
243,0.5270642405379397,0.7891944039015252,25.0
244,0.5189442221523597,0.7686777913123031,25.0
245,0.5214996412234699,0.7705399659032071,25.0
246,0.5235687444182928,0.7727604101799617,25.0
247,0.52723738924463,0.7765776067917873,25.0
248,0.5291817831739616,0.7786253881441141,25.0
249,0.09760873041532064,0.21029211315917712,26.0
250,0.0951341826853822,0.19845641753532675,26.0
251,0.09677227377796097,0.19357189753822024,26.0
252,0.09374796192403508,0.1901270146161089,26.0
253,0.09502230954631424,0.18770808313788528,26.0
254,0.09294975384155914,0.18757193692495272,26.0
255,0.0964945377581386,0.1872030938085316,26.0
256,0.09617929197914396,0.18767836689297293,26.0
257,0.09507242809318736,0.18751455863985186,26.0
258,0.09572330158773501,0.18613429089780187,26.0
259,0.6397651679001396,0.9364351843667048,27.0
260,0.6425369267561376,0.9576187395677956,27.0
261,0.6943822649481144,1.0304058983076787,27.0
262,0.7010504894502314,1.04746515996177,27.0
263,0.7102296013856936,1.0593864887670568,27.0
264,0.7197027612717933,1.0759775522250064,27.0
265,0.7139508174719645,1.0741021766925167,27.0
266,0.7157514126237028,1.082756920612859,27.0
267,0.7270316946888303,1.0905788100945404,27.0
268,0.7261618845852094,1.0916417421587914,27.0
